id:ID(Opinion),created:long,text
795,1483736136578,"We've entered the Alderaan system. Governor Tarkin, I should have expected to find you holding Vader's leash. I recognized your foul stench when I was brought on board. Charming to the last. You don't know how hard I found it signing the order to terminate your life! I surprised you had the courage to take the responsibility yourself! Princess Leia, before your execution I would like you to be my guest at a ceremony that will make this battle station operational. No star system will dare oppose the Emperor now. The more you tighten your grip, Tarkin, the more star systems will slip through your fingers.

You're safe! We had feared the worst. When we heard about Alderaan, we were afraid that you were... We don't have time for our sorrows, Commander. The battle station has surely tracked us here. It's the only explanation for the ease of our escape. You must use the information in this R2 unit to plan the attack. It is our only hope. Yes. We are approaching the planet Yavin. The Rebel base is on a moon on the far side. We are preparing to orbit the planet.

What are you doing hiding there? It wasn't my fault, sir. Please don't deactivate me. I told him not to go, but he's faulty, malfunctioning, kept babbling on about his mission. Oh, no! That R2 unit has always been a problem. These astro-droids are getting quite out of hand. Even I can't understand their logic at times. How could I be so stupid? He's nowhere in sight. Blast it! Pardon me, sir, but couldn't we go after him? It's too dangerous with all the Sandpeople around. We'll have to wait until morning. Luke, I'm shutting the power down for the night. All right, I'll be there in a few minutes. Boy, am I gonna get it. You know that little droid is going to cause me a lot of trouble. Oh, he excels at that, sir.

Leave that to me! Damn fool. I knew that you were going to say that! Who's the more foolish...the fool or the fool who follows him?

The approach will not be easy. You are required to maneuver straight down this trench and skim the surface to this point. The target area is only two meters wide. It's a small thermal exhaust port, right below the main port. The shaft leads directly to the reactor system. A precise hit will start a chain reaction which should destroy the station. Only a precise hit will set up a chain reaction. The shaft is ray-shielded, so you'll have to use proton torpedoes. That's impossible, even for a computer. It's not impossible. I used to bull's-eye womp rats in my T-sixteen back home. They're not much bigger than two meters. Man your ships! And may the Force be with you!"
796,1456473743753,"Rouge Group, use your harpoons and tow cables. Go for the legs. It might be our only chance of stopping them. All right, stand by, Dack. Luke, we've got a malfunction in fire control. I'll have to cut in the auxiliary. ust hang on. Hang on, Dack. Get ready to fire that tow cable. Dack? Dack! Yes, Lord Vader. I've reached the main power generator. The shield will be down in moments. You may start your landing. Rouge Three. Copy, Rouge Leader Wedge, I've lost my gunner. You'll have to make this shot. I'll cover for you. Set your harpoon. Follow me on the next pass. oming around, Rouge Leader.

Luke! You must complete the training. I can't keep the vision out of my head. They're my friends. I've got to help them. You must not go! But Han and Leia will die if I don't. You don't know that. Even Yoda cannot see their fate. But I can help them! I feel the Force! But you cannot control it. This is a dangerous time for you, when you will be tempted by the dark side of the Force. Yes, yes. To Obi-Wan you listen. The cave. Remember your failure at the cave! But I've learned so much since then. Master Yoda, I promise to return and finish what I've begun. You have my word. It is you and your abilities the Emperor wants. that is why your friends are made to suffer. And that is why I have to go. Luke, I don't want to lose you to the Emperor the way I lost Vader. You won't. Stopped they must be. On this depends. 

Hey, Your Worship, I'm only trying to help. Would you please stop calling me that? Sure, Leia. Oh, you make it so difficult sometimes. I do, I really do. You could be a little nicer, though.  Come on, admit it. Sometimes you think I'm all right. Occasionally maybe...when you aren't acting like a scoundrel. Scoundrel? Scoundrel? I like the sound of that. Stop that. Stop what? Stop that! My hands are dirty. My hands are dirty, too. What are you afraid of? Afraid? You're trembling. I'm not trembling.

Bounty hunters. We don't need that scum. Those Rebels won't escape us. Sir, we have a priority signal from the Star Destroyer Avenger. Right. ...there will be a substantial reward for the one who finds the Millennium Falcon. You are free to use any methods necessary, but I want them alive. No disintegrations. As you wish. Lord Vader! My lord, we have them. 

Alert all commands. Ready for the tractor beam. Artoo, come back at once! You haven't finished with me yet! You don't know how to fix the hyperdrive. Chewbacca can do it. I'm standing here in pieces, and you're having delusions of grandeur! Oh, you did it!"
797,1472781325499,"No! Luke, run away, far away. If he can feel your presence, then leave this place. I wish I could go with you. No, you don't. You've always been strong. But, why must you confront him? Because...there is good in him. I've felt it. He won't turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try. Hey, what's goin' on? Nothing. I - just want to be alone for a little while. Nothing? Come on, tell me. What's goin' on? I...I can't tell you. Did you tell Luke? Is that who you could tell? I... Ahhh... I'm sorry. Hold me.

Well, look at you, a general, huh? Oh, well, someone must have told them about my little maneuver at the battle of Taanab. Well, don't look at me, pal. I just said you were a fair pilot. I didn't know they were lookin' for somebody to lead this crazy attack. I'm surprised they didn't ask you to do it. Well, who says they didn't. But I ain't crazy. You're the respectable one, remember? The Emperor has made a critical error and the time for our attack has come.

Perhaps you refer to the imminent attack of your Rebel fleet. Yes...I assure you we are quite safe from your friends here. Your overconfidence is your weakness. Your faith in your friends is yours. It is pointless to resist, my son. Everything that has transpired has done so according to my design. Your friends up there on the Sanctuary Moon are walking into a trap. As is your Rebel fleet! It was I who allowed the Alliance to know the location of the shield generator. It is quite safe from your pitiful little band. An entire legion of my best troops awaits them. Oh...I'm afraid the deflector shield will be quite operational when your friends arrive."
798,1483878034388,"Luke! Luke! Oh, Master Luke. I'm afraid that Artoo's sensors can find no trace of Princess Leia. I hope she's alright. What, Chewie? What? Chewie! Hey, I don't get it. Nah, it's just a dead animal, Chewie. Chewie, wa-wait! Don't! 

You can see here the Death Star orbiting the forest Moon of Endor. Although the weapon systems on this Death Star are not yet operational, the Death Star does have a strong defense mechanism. It is protected by an energy shield, which is generated from the nearby forest Moon of Endor. The shield must be deactivated if any attack is to be attempted. Once the shield is down, our cruisers will create a perimeter, while the fighters fly into the superstructure and attempt to knock out the main reactor. General Calrissian has volunteered to lead the fighter attack"
799,1473501065936,"What is it? I'm afraid I'm not quite sure, sir. He says I found her, and keeps repeating, She's here. Well, who...who has he found? Princess Leia. The princess? She's here? Princess? What's going on? Level five. Detention block A A-twenty-three. I'm afraid she's scheduled to be terminated. Oh, no! We've got to do something. What are you talking about? The droid belongs to her. She's the one in the message.. We've got to help her. Now, look, don't get any funny ideas. The old man wants us to wait right here. But he didn't know she was here. Look, will you just find a way back into the detention block?

Let him go! Stay on the leader! Hurry, Luke, they're coming in much faster this time. I can't hold them! Artoo, try and increase the power! Hurry up, Luke! Wait! I'm on the leader. Hang on, Artoo! Use the Force, Luke. Let go, Luke. The Force is strong with this one! Luke, trust me. His computer's off. Luke, you switched off your targeting computer. What's wrong? Nothing. I'm all right. I've lost Artoo! You may fire when ready. I have you now."
800,1463454049445,"The Empire is still out there. I don't think it's wise to... No time to discuss this as a committee. I am not a committee! You can't make the jump to light-speed in this asteroid field... Sit down, sweetheart. We're taking off! Look! I see it, I see it. We're doomed! The cave is collapsing. This is no cave. What?

What is it, General? My lord, the fleet has moves out of light-speed. Com-Scan has detected an energy field protecting an area around the sixth planet of the Hoth system. The field is strong enough to deflect any bombardment. The Rebels are alerted to our presence. Admiral Ozzel came out of light-speed too close to the system. He felt surprise was wiser... He is as clumsy as he is stupid. General, prepare your troops for a surface attack. Yes, my lord.

You are beaten. It is useless to resist. Don't let yourself be destroyed as Obi-Wan did. There is no escape. Don't make me destroy you. You do not yet realize your importance. You have only begun to discover you power. Join me and I will complete your training. With our combined strength, we can end this destructive conflict and bring order to the galaxy.  I'll never join you! If you only knew the power of the dark side. Obi-Wan never told you what happened to your father. He told me enough! He told me you killed him. No. I am your father. No. No. That's not true! That's impossible! Search your feelings. You know it to be true. No! No! No! Luke. You can destroy the Emperor. He has foreseen this. It is your destiny. Join me, and we can rule the galaxy as father and son. Come with me. It's the only way.

Alert all commands. Ready for the tractor beam. Artoo, come back at once! You haven't finished with me yet! You don't know how to fix the hyperdrive. Chewbacca can do it. I'm standing here in pieces, and you're having delusions of grandeur! Oh, you did it!

This ground sure feels strange. It doesn't feel like rock at all. There's an awful lot of moisture in here. I don't know. I have a bad feeling about this. Yeah. Watch out! Yeah, that's what I thought. Mynock. Chewie, check the rest of the ship, make sure there aren't any more attached. They're chewing on the power cables. Mynocks? Go on inside. We'll clean them off if there are any more. Ohhh! Go away! Go away! Beastly thing. Shoo! Shoo! Wait a minute... All right, Chewie, let's get out of here!"
801,1458434004095,"Welcome, young Skywalker. I have been expecting you. You no longer need those. Guards, leave us. I'm looking forward to completing your training. In time you will call me Master. You're gravely mistaken. You won't convert me as you did my father. Oh, no, my young Jedi. You will find that it is you who are mistaken...about a great many things. His lightsaber. Ah, yes, a Jedi's weapon. Much like your father's. By now you must know your father can never be turned from the dark side. So will it be with you. You're wrong. Soon I'll be dead...and you with me.

The Emperor knew, as I did, if Anakin were to have any offspring, they would be a threat to him. That is the reason why your sister remains safely anonymous. Leia! Leia's my sister. Your insight serves you well. Bury your feelings deep down, Luke. They do you credit. But they could be made to serve the Emperor.

Move! Move! The shield is down! Commence attack on theDeath Star's main reactor. We're on our way. Red Group, Gold Group, all fighters follow me. Told you they'd do it!"
802,1470378693708,"Close up formation. You'd better let her loose. Almost there! I can't hold them! It's away! It's a hit! Negative. Negative! It didn't go in. It just impacted on the surface. Red Leader, we're right above you. Turn to point... oh-five, we'll cover for you. Stay there... I just lost my starboard engine. Get set to make your attack run."
803,1474169392932,"Come, boy. See for yourself. From here you will witness the final destruction of the Alliance, and the end of your insignificant Rebellion. You want this, don't you? The hate is swelling in you now. Take your Jedi weapon. Use it. I am unarmed. Strike me down with it. Give in to your anger. With each passing moment, you make yourself more my servant. No! It is unavoidable. It is your destiny. You, like your father, are now mine!

No! Luke, run away, far away. If he can feel your presence, then leave this place. I wish I could go with you. No, you don't. You've always been strong. But, why must you confront him? Because...there is good in him. I've felt it. He won't turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try. Hey, what's goin' on? Nothing. I - just want to be alone for a little while. Nothing? Come on, tell me. What's goin' on? I...I can't tell you. Did you tell Luke? Is that who you could tell? I... Ahhh... I'm sorry. Hold me.

Cut it out! I'm not gonna hurt you. Well, looks like I'm stuck here. Trouble is, I don't know where here Well, maybe you can help me. Come on, sit down. I promise I won't hurt you. Now come here. All right. You want something to eat? That's right. Come on. Hmmm? Look, it's a hat. It's not gonna hurt you. Look. You're a jittery little thing, aren't you? What is it? Freeze! Come on, get up! Go get your ride and take her back to base. Yes, sir. Come on, let's get outta here.

Sir, we've lost our bridge deflector shield. Intensify the forward batteries. I don't want anything to get through. Intensify forward firepower! It's too late!"
804,1455919156779,"Run, Luke! Run!

I can't abide these Jawas. Disgusting creatures. Go on, go on. I can't understand how we got by those troopers. I thought we were dead. The Force can have a strong influence on the weak-minded. You will find it a powerful ally. Do you really think we're going to find a pilot here that'll take us to Alderaan? Well, most of the best freighter pilots can be found here. Only watch your step. This place can be a little rough. I'm ready for anything. Come along, Artoo.

Red Leader... This is Gold Leader. We're starting out attack run. I copy, Gold Leader. Move into position. Stay in attack formation! The exhaust post is... marked and locked in! Switch power to front deflector screens. How many guns do you think, Gold Five. I'd say about twenty guns. Some on the surface, some on the towers. Death Star will be in range in five minutes. Switching to targeting computer. Computer's locked. Getting a signal. The guns...they've stopped! Stabilize your read deflectors. Watch for enemy fighters.

Hey, whoa, just where do you think you're going? Master Luke here is your rightful owner. We'll have no more of this Obi-Wan Kenobi jibberish...and don't talk to me about your mission, either. You're fortunate he doesn't blast you into a million pieces right here. What's wrong with him now? Oh my...sir, he says there are several creatures approaching from the southeast. Sandpeople! Or worst! Come on, let's have a look. Come on. There are two Banthas down there but I don't see any...wait a second, they're Sandpeople all right. I can see one of them now.

I can't see a thing in this helmet. This is not going to work. Why didn't you say so before? I did say so before! Where are you taking this...thing? Prisoner transfer from Block one-one-three-eight. I wasn't notified. I'll have to clear it. Look out! We've got to find out which cell this princess of yours is in. Here it is...cell twenty-one-eight-seven. You go get her. I'll hold them here. Everything is under control. Situation normal. What happened? Uh...had a slight weapons malfunction. But, uh, everything's perfectly all right now. We're fine. We're all fine here, now, thank you. How are you? We're sending a squad up. Uh, uh, negative. We had a reactor leak here now. Give us a few minutes to lock it down. Large leak...very dangerous.  Who is this? What's your operating number? Boring conversation anyway. Luke! We're going to have company!"
805,1474249916577,"I saw them! I saw them! Saw what? Star Destroyers, two of them, coming right at us. Sir, sir! Might I suggest... hut him up or shut him down! Check the deflector shield! Oh, great. Well, we can still outmaneuver them. Prepare to make the jump to light-speed. But, sir! They're getting closer! Oh yeah? Watch this. Watch what? I think we're in trouble. If I may say so, sir, I noticed earlier the hyperdrive motivator has been damaged. It's impossible to go to light-speed! We're in trouble!

All troop carriers will assemble at the north entrance. The heavy transport ships will leave as soon as they're loaded. Only two fighter escorts per ship. The energy shield can only be opened for a short time, so you'll have to stay very close to your transports. Two fighters against a Star Destroyer?  The ion cannon will fire several shots to make sure that any enemy ships will be out of your flight path. When you've gotten past the energy shield, proceed directly to the rendezvous point. Understood? Right. Okay. Good luck. Okay. Everyone to your stations. Let's go!

You have learned much, young one. You'll find I'm full of surprises. Your destiny lies with me, Skywalker. Obi-Wan knew this to be true. No! All to easy. Perhaps you are not as strong as the Emperor thought. Impressive...most impressive. Obi-Wan has taught you well. You have controlled your fear... now release your anger. Only your hatred can destroy me.

No, Threepio's with them. Just hang on. We're almost there. Mmmm. Oh, my. Uh, I, uh - Take this off! I, uh, don't mean to intrude here. I, don't, no, no, no...Please don't get up. No! Stormtroopers? Here? We're in danger. I must tell the others. Oh, no! I've been shot!

Yes, that's it. Dagobah. No, I'm not going to change my mind about this. I'm not picking up any cities or technology. Massive life-form readings, though. There's something alive down there... Yes, I'm sure it's perfectly safe for droids. I know, I know! All the scopes are dead. I can't see a thing! Just hang on, I'm going to start the landing cycle... No, Artoo, you stay put. I'll have a look around."
806,1474839867513,"I'm going in. Here goes nothing. Now lock onto the strongest power source. It should be the power generator. Form up. And stay alert. We could run out of space real fast. Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you. Copy, Gold Leader. That was too close. We've got to give those fighters more time. Concentrate all fire on that Super Star Destroyer.

Hmm. That face you make. Look I so old to young eyes? No... of course not. I do, yes, I do! Sick have I become. Old and weak. When nine hundred years old you reach, look as good you will not. Hmm? Soon will I rest. Yes, forever sleep. Earned it, I have. Master Yoda, you can't die. Strong am I with the Force... but not that strong! Twilight is upon me and soon night must fall. That is the way of things... the way of the Force. But I need your help. I've come back to complete the training. No more training do you require. Already know you that which you need. Then I am a Jedi? Ohhh. Not yet. One thing remains: Vader. You must confront Vader. Then, only then, a Jedi will you be. And confront him you will. "
807,1483471214511,"Concentrate...feel the Force flow. Yes. Good. Calm, yes. Through the Force, things you will see. Other places. The future...the past. Old friends long gone. Han! Leia!  Hmm. Control, control. You must learn control. I saw...I saw a city in the clouds. Mmm. Friends you have there. They were in pain. It is the future you see. Future? Will they die? Difficult to see. Always in motion is the future. I've got to go to them. Decide you must how to serve them best. If you leave now, help them you could. But you would destroy all for which they have fought and suffered.

Alert all commands. Ready for the tractor beam. Artoo, come back at once! You haven't finished with me yet! You don't know how to fix the hyperdrive. Chewbacca can do it. I'm standing here in pieces, and you're having delusions of grandeur! Oh, you did it!

Oh. No one to meet us. I don't like this. Well, what would you like? Well, they did let us land. Look, don't worry. Everything's going to be fine. Trust me. See? My friend. Keep your eyes open, okay? Why, you slimy, double-crossing, no-good swindler! You've got a lot of guts coming here, after what you pulled. How you doing, you old pirate? So good to see you! Inever thought I'd catch up with you again. Where you been?

Well, wait. This is interesting. Lando. Lando system? Lando's not a system, he's a man. Lando Calrissian. He's a card player, gambler, scoundrel. You'd like him. Thanks.

Use the Force. Yes... Now...the stone. Feel it. Concentrate! Oh, no. We'll never get it out now. So certain are you. Always with you it cannot be done. Hear you nothing that I say? Master, moving stones around is one thing. This is totally different. No! No different! Only different in your mind. You must unlearn what you have learned. All right, I'll give it a try. No! Try not. Do. Or do not. There is no try. I can't. It's too big. Size matters not. Look at me. Judge me by my size, do you? Hm? Mmmm. And well you should not. For my ally in the Force. And a powerful ally it is. Life creates it, makes it grow. It's energy surrounds us and binds us. Luminous beings are we... ..not this crude matter. You must feel the Force around you. Here, between you...me...the tree...the rock...everywhere! Yes, even between this land and that ship! You want the impossible."
808,1478311594422,"We don't serve their kind here! What? Your droids. They'll have to wait outside. We don't want them here. Listen, why don't you wait out by the speeder. We don't want any trouble. I heartily agree with you sir. Negola dewaghi wooldugger?!? He doesn't like you. I'm sorry. I don't like you either You just watch yourself. We're wanted men. I have the death sentence in twelve systems. I'll be careful than. You'll be dead. This little one isn't worth the effort. Come let me buy you something...

Jabba's through with you. He has no time for smugglers who drop their shipments at the first sign of an Imperial cruiser. Even I get boarded sometimes. Do you think I had a choice? You can tell that to Jabba. He may only take your ship. Over my dead body. That's the idea. I've been looking forward to killing you for a long time. Yes, I'll bet you have. Sorry about the mess.

This is Chewbacca. He's first-mate on a ship that might suit our needs. I don't like the look of this. Han Solo. I'm captain of the Millennium Falcon. Chewie here tells me you're looking for passage to the Alderaan system. Yes, indeed. If it's a fast ship. Fast ship? You've never heard of the Millennium Falcon? Should I have? It's the ship that made the Kessel run in less than twelve parsecs! I've outrun Imperial starships, not the local bulk-cruisers, mind you. I'm talking about the big Corellian ships now. She's fast enough for you, old man. What's the cargo? Only passengers. Myself, the boy, two droids, and no questions asked. What is it? Some kind of local trouble? Let's just say we'd like to avoid any Imperial entanglements.

You're safe! We had feared the worst. When we heard about Alderaan, we were afraid that you were... We don't have time for our sorrows, Commander. The battle station has surely tracked us here. It's the only explanation for the ease of our escape. You must use the information in this R2 unit to plan the attack. It is our only hope. Yes. We are approaching the planet Yavin. The Rebel base is on a moon on the far side. We are preparing to orbit the planet.

Take over! See to him! Look there! They're madmen! They're heading for the prison level. If you hurry, you might catch them. Follow me! You stand guard. Come on! Oh! All this excitement has overrun the circuits of my counterpart here. If you don't mind, I'd like to take him down to maintenance. All right."
809,1457840550099,"Sir, if I may venture an opinion... I'm not really interested in your opinion, Threepio. There's something out there. Where? Outside, in the cave. There it is. Listen! Listen! I'm going out there. Are you crazy?! I just got this bucket back together. I'm not going to let something tear it apart. Then I'm going with you. I think it might be better if I stay here and guard the ship. Oh, no.

Luke? Lord Vader has set a trap for him. And we're the bait. Well, he's on his way. Perfect. You fixed us all pretty good, didn't you?  My friend! Stop! I've done all I can do. I'm sorry I couldn't do better, but I have my own problems. Yeah, you're a real hero. You certainly have a way with people.

Artoo! You be more careful. Artoo - that way! Artoo! Oh, no! Are you all right? Come on. You're lucky you don't taste very good. Anything broken? If you're saying coming here was a bad idea, I'm beginning to agree with you. Oh, Artoo, what are we doing here? It's like... something out of a dream, or, I don't know. Maybe I'm just going crazy.

Luke! Luke, don't - it's a trap! It's a trap! The Force is with you, young Skywalker. But you are not a Jedi yet.

Hey, Your Worship, I'm only trying to help. Would you please stop calling me that? Sure, Leia. Oh, you make it so difficult sometimes. I do, I really do. You could be a little nicer, though.  Come on, admit it. Sometimes you think I'm all right. Occasionally maybe...when you aren't acting like a scoundrel. Scoundrel? Scoundrel? I like the sound of that. Stop that. Stop what? Stop that! My hands are dirty. My hands are dirty, too. What are you afraid of? Afraid? You're trembling. I'm not trembling."
810,1459517027945,"To your stations! Come with me. Close all outboard shields! Close all outboard shields! Yes. We've captured a freighter entering the remains of the Alderaan system. It's markings match those of a ship that blasted its way out of Mos Eisley. They must be trying to return the stolen plans to the princess. She may yet be of some use to us. Unlock one-five-seven and nine. Release charges. There's no one on board, sir. According to the log, the crew abandoned ship right after takeoff. It must be a decoy, sir. Several of the escape pods have been jettisoned.

Your friend is quite a mercenary. I wonder if he really cares about anything...or anyone. I care! So...what do you think of her, Han? I'm trying not to, kid! Good... Still, she's got a lot of spirit. I don't know, what do you think? Do you think a princess and a guy like me... No!

We count thirty Rebel ships, Lord Vader. But they're so small they're evading our turbo-lasers! We'll have to destroy them ship to ship. Get the crews to their fighters. Luke, let me know when you're going in. I'm on my way in now... Watch yourself! There's a lot of fire coming from the right side of that deflection tower. I'm on it. Squad leaders, we've picked up a new group of signals. Enemy fighters coming your way.

Sir, if you'll not be needing me, I'll close down for awhile. Sure, go ahead. What is it? Your fathers lightsaber. This is the weapon of a Jedi Knight. Not as clumsy or as random as a blaster. An elegant weapon for a more civilized time. For over a thousand generations the Jedi Knights were the guardians of peace and justice in the Old Republic. Before the dark times, before the Empire. How did my father die? A young Jedi named Darth Vader, who was a pupil of mine until he turned to evil, helped the Empire hunt down and destroy the Jedi Knights. He betrayed and murdered your father. Now the Jedi are all but extinct. Vader was seduced by the dark side of the Force. The Force?

The approach will not be easy. You are required to maneuver straight down this trench and skim the surface to this point. The target area is only two meters wide. It's a small thermal exhaust port, right below the main port. The shaft leads directly to the reactor system. A precise hit will start a chain reaction which should destroy the station. Only a precise hit will set up a chain reaction. The shaft is ray-shielded, so you'll have to use proton torpedoes. That's impossible, even for a computer. It's not impossible. I used to bull's-eye womp rats in my T-sixteen back home. They're not much bigger than two meters. Man your ships! And may the Force be with you!"
811,1466713167412,"What's wrong? Oh, it's Han! I don't know, I really thought he'd change his mind. He's got to follow his own path. No one can choose it for him. I only wish Ben were here. This R2 unit of your seems a bit beat up. Do you want a new one? Not on your life! That little droid and I have been through a lot together. You okay, Artoo? Okay, easy she goes! Hang on tight,Artoo, you've got to come back. You wouldn't want my life to get boring, would you? Luke, the Force will be with you.

My scope's negative. I don't see anything. Keep up your visual scanning. With all this jamming, they'll be on top of you before your scope can pick them up. Biggs! You've picked one up...watch it! I can't see it! Where is he?! He's on me tight, I can't shake him...I can't shake him. Hang on, Biggs, I'm coming in. Got him!

Leave that to me! Damn fool. I knew that you were going to say that! Who's the more foolish...the fool or the fool who follows him?"
812,1463917702420,"Master Yoda... is Darth Vader my father? Mmm... rest I need. Yes... rest. Yoda, I must know. Your father he is. Told you, did he? Yes. Unexpected this is, and unfortunate... Unfortunate that I know the truth? No. Unfortunate that you rushed to face him... that incomplete was your training. Not ready for the burden were you. Well, I'm sorry. Remember, a Jedi's strength flows from the Force. But beware. Anger, fear, aggression. The dark side are they. Once you start down the dark path, forever will it dominate your destiny. 

If you will not be turned, you will be destroyed. Young fool...only now, at the end, do you understand. Your feeble skills are no match for the power of the dark side. You have paid the price for your lack of vision. Father, please. Help me. Now, young Skywalker...you will die."
813,1482786186773,"Die Wanna Wanga! Oh, my! Die Wanna Wauaga. We -- we bring a message to your master, Jabba the Hutt...and a gift. Gift, what gift? Nee Jabba no badda. Me chaade su goodie. He says that our instructions are to give it only to Jabba himself. I'm terribly sorry. I'm afraid he's ever so stubborn about these sort of things. Nudd Chaa. Artoo, I have a bad feeling about this. Good morning. Bo Shuda! The message, Artoo, the message."
814,1464955718400,"If they don't go for this, we're gonna have to get outta here pretty quick, Chewie. We have you on our screen now. Please identify. Shuttle Tydirium requesting deactivation of the deflector shield. Shuttle Tydirium, transmit the clearance code for shield passage. Transmission commencing. Now we find out if that code is worth the price we paid. It'll work. It'll work. Vader's on that ship. Now don't get jittery, Luke. There are a lot of command ships. Keep your distance though, Chewie, but don't look like you're trying to keep your distance. I don't know. Fly casual. I'm endangering the mission. I shouldn't have come. It's your imagination, kid. Come on. Let's keep a little optimism here."
815,1462158321111,"I have a really bad feeling about this. What did he say? I'm rather embarrassed, General Solo, but it appears you are to be the main course at a banquet in my honor. Leia! Oh! Your Royal Highness. But these are my friends. Threepio, tell them they must be set free. Somehow, I got the feeling that didn't help us very much. Threepio, tell them if they don't do as you wish, you'll become angry and use your magic. But Master Luke, what magic? I couldn't possibly -- Just tell them. You see, Master Luke they didn't believe me. Just as I said they wouldn't. Wha-wha-what's happening! Oh! Oh, dear! Oh! Put me down! He-e-elp! Master Luke! Artoo! Somebody, somebody, help! Master Luke, Artoo! Artoo, quickly! Do something, somebody! Oh! Ohhh! Oh, oh, oh, oh! Thank goodness. Thanks, Threepio. I...I never knew I had it in me.

Luke! Luke! Oh, Master Luke. I'm afraid that Artoo's sensors can find no trace of Princess Leia. I hope she's alright. What, Chewie? What? Chewie! Hey, I don't get it. Nah, it's just a dead animal, Chewie. Chewie, wa-wait! Don't! 

Look. I want you to take her. I mean it. Take her. You need all the help you can get. She's the fastest ship in the fleet. All right, old buddy. You know, I know what she means to you. I'll take good care of her. She-she won't get a scratch. All right? Right. I got your promise now. Not a scratch. Look, would you get going, you pirate. Good luck. You, too."
816,1478340294502,"I never doubted you for a second. Wonderful! Ouch! Oh! Ah! That hurt, Bend down, you thoughtless...Ow! Leia! Go! I thought that hairy beast would be the end of me. Of course, I've looked better.

Don't try to blame me. I didn't ask you to turn on the thermal heater. I merely commented that it was freezing in the princess's chamber. But it's supposed to be freezing. How are we going to dry out all her clothes? I really don't know. Oh, switch off. Why do you take this apart now? I'm trying to get us out of here and you pull both of these. Excuse me, sir. Put them back together right now. Might I have a word with you, please?

Noisy brute. Why don't we just go into light-speed? We can't? How would you know the hyperdrive is deactivated? The city's central computer told you? Artoo-Detoo, you know better than to trust a strange computer. Ouch! Pay attention to what you're doing!"
817,1475454356050,"How did I get into this mess? I really don't know how. We seem to be made to suffer. It's our lot in life. I've got to rest before I fall apart. My joints are almost frozen. What a desolate place this is. Where are you going? Well, I'm not going that way. It's much too rocky. This way is much easier. What makes you think there are settlements over there? Don't get technical with me. What mission? What are you talking about? I've had just about enough of you! Go that way! You'll be malfunctioning within a day, you nearsighted scrap pile! And don't let me catch you following me begging for help, because you won't get it. No more adventures. I'm not going that way.

All wings report in. Red Ten standing by. Red Seven standing by. Red Three standing by. Red Six standing by. Red Nine standing by. Red Two standing by. Red Eleven standing by. Red Five standing by. Lock S-foils in attack position. We're passing through their magnetic field. Hold tight! Switch your deflectors on. Double front!

The ship's all yours. If the scanners pick up anything, report it immediately. All right, let's go. Hey down there, could you give us a hand with this? TX-four-one-two. Why aren't you at your post? TX-four-one-two, do you copy? Take over. We've got a bad transmitter. I'll see what I can do. You know, between his howling and your blasting everything in sight, it's a wonder the whole station doesn't know we're here. Bring them on! I prefer a straight fight to all this sneaking around. We found the computer outlet, sir. Plug in. He should be able to interpret the entire Imperial computer network."
818,1464560722385,"Yes, Admiral? Our ships have sighted the Millennium Falcon, lord. But...it has entered an asteroid field and we cannot risk... Asteroids do not concern me, Admiral. I want that ship and not excuses. Yes, lord. I'm going to shut down everything but the emergency power systems.

What do you want? Well, it's Princess Leia, sir. She's been trying to get you on the communicator. I turned it off. I don't want to talk to her.  Oh. Well, Princess Leia is wondering about Master Luke. He hasn't come back yet. She doesn't know where he is. I don't know where he is. Nobody knows where he is. What do you mean, nobody knows? Well, uh, you see... Deck Officer. Deck Officer!"
819,1457740945805,"I'm going in. Here goes nothing. Now lock onto the strongest power source. It should be the power generator. Form up. And stay alert. We could run out of space real fast. Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you. Copy, Gold Leader. That was too close. We've got to give those fighters more time. Concentrate all fire on that Super Star Destroyer.

It's over, Commander. The Rebels have been routed. They're fleeing into the woods. We need reinforcements to continue the pursuit. Send three squads to help. Open the back door. Yes, sir. Throw me another charge."
820,1484050447881,"Ah, good. New acquisitions. You are a protocol droid, are you not? I am See-Threepio, human-cy... Yes or no will do. Oh. Well, yes. How many languages do you speak? I am fluent in over six million forms of communication, and can readily... Splendid! We have been without an interpreter since our master got angry with our last protocol droid and disintegrated him. Disintegrated? Guard! This protocol droid might be useful. Fit him with a restraining bolt and take him back to His Excellency's main audience chamber. Artoo, don't leave me! Ohhh! You're a feisty little one, but you'll soon learn some respect. I have need for you on the master's Sail Barge. And I think you'll fit in nicely. 

I'm going in. Here goes nothing. Now lock onto the strongest power source. It should be the power generator. Form up. And stay alert. We could run out of space real fast. Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you. Copy, Gold Leader. That was too close. We've got to give those fighters more time. Concentrate all fire on that Super Star Destroyer."
