:START_ID(Person),rank:int,:END_ID(Person)
7819, 8, 4965
7820, 0, 9119
7820, 1, 5069
7820, 2, 4012
7820, 3, 8678
7820, 4, 219
7820, 5, 2578
7821, 0, 8323
7821, 1, 1264
7821, 2, 8390
7821, 3, 1645
7821, 4, 1507
7821, 5, 6025
7822, 0, 264
7822, 1, 1947
7822, 2, 8493
7823, 0, 6708
7823, 1, 777
7823, 2, 7706
7823, 3, 6936
7823, 4, 7817
7823, 5, 502
7823, 6, 6197
7824, 0, 5818
7824, 1, 1755
7824, 2, 6968
7824, 3, 2481
7824, 4, 3579
7825, 0, 142
7825, 1, 9818
7825, 2, 1079
7826, 0, 2436
7826, 1, 3521
7826, 2, 4508
7826, 3, 9288
7826, 4, 8677
7826, 5, 2361
7826, 6, 4442
7826, 7, 3739
7827, 0, 1199
7827, 1, 5105
7827, 2, 3550
7827, 3, 6950
7828, 0, 2990
7828, 1, 5920
7828, 2, 839
7828, 3, 443
7828, 4, 6785
7828, 5, 3176
7828, 6, 5899
7828, 7, 7919
7828, 8, 1548
7829, 0, 5424
7829, 1, 508
7829, 2, 1962
7830, 0, 9444
7830, 1, 6308
7830, 2, 118
7830, 3, 6405
7831, 0, 1789
7831, 1, 6679
7831, 2, 3352
7832, 0, 4466
7832, 1, 8273
7832, 2, 689
7832, 3, 8570
7833, 0, 8772
7833, 1, 8116
7833, 2, 4815
7833, 3, 3363
7833, 4, 797
7834, 0, 1109
7834, 1, 6450
7834, 2, 703
7834, 3, 9394
7834, 4, 7807
7834, 5, 6317
7834, 6, 4882
7835, 0, 5861
7835, 1, 7045
7835, 2, 191
7835, 3, 6560
7835, 4, 7800
7835, 5, 8157
7836, 0, 3240
7836, 1, 4432
7836, 2, 2475
7836, 3, 1054
7837, 0, 9026
7837, 1, 6241
7837, 2, 5249
7837, 3, 4673
7837, 4, 1875
7838, 0, 1991
7838, 1, 5626
7838, 2, 2525
7838, 3, 2760
7838, 4, 8137
7838, 5, 352
7838, 6, 4093
7839, 0, 9105
7839, 1, 4813
7839, 2, 8189
7839, 3, 9206
7839, 4, 2031
7839, 5, 2758
7839, 6, 3937
7839, 7, 7297
7839, 8, 4160
7839, 9, 4600
7840, 0, 7391
7840, 1, 1549
7840, 2, 471
7840, 3, 3136
7840, 4, 2344
7840, 5, 4109
7841, 0, 6244
7841, 1, 8939
7841, 2, 4802
7842, 0, 3962
7842, 1, 3764
7842, 2, 2762
7842, 3, 3075
7842, 4, 2173
7843, 0, 3643
7843, 1, 5630
7843, 2, 3017
7843, 3, 2426
7843, 4, 4371
7843, 5, 4020
7843, 6, 6155
7844, 0, 6343
7844, 1, 781
7844, 2, 4619
7844, 3, 463
7845, 0, 5997
7845, 1, 1714
7845, 2, 6886
7845, 3, 123
7845, 4, 7245
7845, 5, 3622
7845, 6, 8270
7846, 0, 5353
7847, 0, 7710
7847, 1, 9075
7847, 2, 6454
7847, 3, 2018
7848, 0, 6895
7848, 1, 3321
7848, 2, 2127
7848, 3, 9195
7848, 4, 1372
7848, 5, 8723
7848, 6, 597
7848, 7, 5697
7848, 8, 2890
7848, 9, 8783
7848, 10, 870
7849, 0, 4817
7849, 1, 6831
7850, 0, 5687
7851, 0, 7549
7851, 1, 6396
7851, 2, 5765
7851, 3, 3583
7851, 4, 7084
7851, 5, 7587
7851, 6, 5615
7851, 7, 9367
7852, 0, 5728
7852, 1, 7944
7853, 0, 8735
7853, 1, 8136
7853, 2, 2432
7853, 3, 6015
7854, 0, 1168
7854, 1, 867
7854, 2, 847
7854, 3, 61
7854, 4, 4692
7854, 5, 508
7855, 0, 1662
7855, 1, 1955
7855, 2, 7103
7855, 3, 4747
7855, 4, 3098
7855, 5, 6145
7856, 0, 2716
7856, 1, 2309
7856, 2, 2144
7857, 0, 1415
7857, 1, 7560
7857, 2, 164
7857, 3, 5428
7857, 4, 6305
7857, 5, 8615
7858, 0, 1017
7858, 1, 8476
7858, 2, 4817
7859, 0, 6430
7859, 1, 6066
7859, 2, 9575
7859, 3, 6824
7860, 0, 3937
7860, 1, 229
7860, 2, 4113
7860, 3, 5727
7860, 4, 6259
7860, 5, 7147
7860, 6, 7226
7860, 7, 7791
7861, 0, 1500
7861, 1, 8752
7861, 2, 2281
7861, 3, 7716
7861, 4, 263
7862, 0, 3319
7862, 1, 8088
7862, 2, 5722
7862, 3, 6552
7862, 4, 906
7863, 0, 3952
7863, 1, 3017
7863, 2, 9855
7863, 3, 8511
7863, 4, 3823
7863, 5, 2545
7863, 6, 2038
7863, 7, 1037
7863, 8, 6004
7863, 9, 379
7864, 0, 256
7865, 0, 4933
7865, 1, 7426
7865, 2, 9917
7865, 3, 1
7866, 0, 3518
7866, 1, 4224
7866, 2, 4098
7866, 3, 4478
7866, 4, 2039
7866, 5, 348
7866, 6, 2814
7867, 0, 5214
7867, 1, 6094
7867, 2, 7686
7867, 3, 3606
7867, 4, 5705
7867, 5, 4428
7867, 6, 6357
7867, 7, 4974
7867, 8, 1461
7868, 0, 7470
7868, 1, 1098
7868, 2, 9403
7868, 3, 7093
7868, 4, 1160
7868, 5, 5177
7868, 6, 3332
7868, 7, 3299
7868, 8, 7242
7869, 0, 809
7869, 1, 3091
7869, 2, 6335
7869, 3, 4651
7869, 4, 6323
7869, 5, 7223
7869, 6, 840
7869, 7, 3965
7870, 0, 8814
7870, 1, 641
7871, 0, 6311
7871, 1, 9850
7871, 2, 6191
7871, 3, 6446
7871, 4, 4941
7871, 5, 9163
7871, 6, 2374
7871, 7, 5629
7871, 8, 3960
7871, 9, 2648
7871, 10, 8448
7872, 0, 9879
7872, 1, 6207
7872, 2, 839
7873, 0, 3337
7873, 1, 4692
7873, 2, 5840
7873, 3, 5830
7873, 4, 5396
7873, 5, 944
7874, 0, 5775
7874, 1, 268
7874, 2, 3048
7874, 3, 6591
7874, 4, 1725
7874, 5, 5317
7874, 6, 9352
7874, 7, 8407
7874, 8, 1545
7874, 9, 9857
7874, 10, 5443
7874, 11, 3299
7875, 0, 2040
7875, 1, 4537
7875, 2, 53
7876, 0, 7883
7876, 1, 5229
7876, 2, 2868
7876, 3, 2650
7876, 4, 1947
7876, 5, 5549
7876, 6, 5598
7876, 7, 7254
7877, 0, 5295
7877, 1, 3185
7877, 2, 6801
7877, 3, 2518
7878, 0, 2355
7878, 1, 8625
7878, 2, 1854
7878, 3, 1619
7878, 4, 3728
7878, 5, 1390
7878, 6, 6191
7879, 0, 834
7879, 1, 620
7879, 2, 5421
7879, 3, 7062
7879, 4, 6738
7879, 5, 6800
7879, 6, 3157
7880, 0, 4019
7880, 1, 7375
7880, 2, 3634
7880, 3, 1265
7880, 4, 7576
7881, 0, 1156
7881, 1, 8918
7881, 2, 4318
7881, 3, 8332
7882, 0, 5436
7882, 1, 87
7882, 2, 4744
7882, 3, 2267
7882, 4, 4316
7882, 5, 8281
7882, 6, 1110
7882, 7, 9780
7882, 8, 7807
7883, 0, 7434
7883, 1, 5652
7883, 2, 526
7883, 3, 779
7883, 4, 1319
7883, 5, 713
7884, 0, 2544
7884, 1, 3502
7884, 2, 9458
7884, 3, 7409
7884, 4, 8277
7884, 5, 8626
7884, 6, 5918
7884, 7, 6539
7884, 8, 2892
7885, 0, 1471
7885, 1, 2415
7885, 2, 7727
7885, 3, 4465
7885, 4, 6287
7885, 5, 5199
7886, 0, 2703
7886, 1, 5485
7886, 2, 1207
7887, 0, 6073
7887, 1, 3883
7887, 2, 1636
7887, 3, 3603
7887, 4, 1099
7887, 5, 7696
7888, 0, 9667
7888, 1, 9530
7888, 2, 7709
7888, 3, 1296
7888, 4, 4200
7888, 5, 4128
7888, 6, 7572
7889, 0, 3623
7889, 1, 2445
7889, 2, 1607
7889, 3, 6721
7889, 4, 2998
7889, 5, 1201
7890, 0, 3745
7890, 1, 329
7890, 2, 3945
7890, 3, 204
7890, 4, 3129
7890, 5, 7652
7890, 6, 5607
7891, 0, 3180
7891, 1, 8002
7891, 2, 6697
7891, 3, 4482
7891, 4, 3308
7891, 5, 3490
7891, 6, 6732
7891, 7, 3939
7892, 0, 2075
7892, 1, 4701
7892, 2, 2455
7892, 3, 505
7892, 4, 9787
7893, 0, 1936
7893, 1, 2483
7893, 2, 8962
7893, 3, 2982
7893, 4, 2746
7893, 5, 1932
7893, 6, 1473
7893, 7, 3266
7894, 0, 5113
7894, 1, 4897
7894, 2, 8976
7894, 3, 7097
7895, 0, 4628
7895, 1, 1161
7895, 2, 6600
7895, 3, 1522
7895, 4, 3741
7895, 5, 8038
7895, 6, 5155
7896, 0, 2287
7896, 1, 2071
7896, 2, 1016
7897, 0, 7207
7897, 1, 2282
7897, 2, 2718
7897, 3, 8703
7897, 4, 1309
7897, 5, 973
7898, 0, 5878
7898, 1, 8212
7898, 2, 5455
7898, 3, 6295
7898, 4, 6399
7899, 0, 7343
7899, 1, 7647
7899, 2, 3895
7899, 3, 1157
7899, 4, 5033
7900, 0, 90
7901, 0, 6589
7901, 1, 4287
7901, 2, 8602
7901, 3, 8056
7901, 4, 1093
7902, 0, 7386
7902, 1, 7899
7902, 2, 3927
7902, 3, 1734
7903, 0, 6104
7903, 1, 845
7903, 2, 7762
7903, 3, 7357
7903, 4, 6662
7903, 5, 6150
7904, 0, 4512
7904, 1, 2252
7904, 2, 5981
7905, 0, 5124
7905, 1, 1042
7905, 2, 1191
7905, 3, 9325
7905, 4, 4804
7905, 5, 6478
7905, 6, 4219
7906, 0, 2447
7906, 1, 6824
7906, 2, 5613
7906, 3, 3247
7906, 4, 2358
7906, 5, 5304
7906, 6, 9044
7906, 7, 3530
7906, 8, 8191
7906, 9, 1699
7907, 0, 1012
7907, 1, 685
7907, 2, 5737
7907, 3, 8771
7907, 4, 4780
7907, 5, 5320
7907, 6, 3668
7907, 7, 2510
7907, 8, 4154
7908, 0, 5599
7908, 1, 1619
7908, 2, 7676
7908, 3, 4319
7908, 4, 4040
7908, 5, 2355
7909, 0, 2927
7909, 1, 3523
7909, 2, 7397
7909, 3, 9680
7910, 0, 4697
7910, 1, 472
7910, 2, 9603
7910, 3, 7560
7910, 4, 9113
7910, 5, 1879
7910, 6, 2507
7910, 7, 558
7910, 8, 1704
7910, 9, 3726
7910, 10, 2536
7910, 11, 8211
7911, 0, 393
7911, 1, 6594
7911, 2, 8256
7911, 3, 3803
7912, 0, 540
7912, 1, 1733
7912, 2, 6890
7912, 3, 9312
7912, 4, 5631
7912, 5, 5436
7913, 0, 769
7913, 1, 3446
7913, 2, 3214
7913, 3, 8706
7914, 0, 5210
7914, 1, 7322
7914, 2, 976
7914, 3, 974
7914, 4, 9690
7915, 0, 5719
7915, 1, 2889
7915, 2, 8764
7915, 3, 6207
7915, 4, 352
7915, 5, 929
7916, 0, 1619
7916, 1, 2690
7916, 2, 1371
7916, 3, 7805
7916, 4, 1084
7917, 0, 6092
7917, 1, 3943
7917, 2, 4354
7917, 3, 6522
7917, 4, 6896
7917, 5, 3151
7918, 0, 6430
7918, 1, 7012
7918, 2, 417
7918, 3, 9078
7918, 4, 1980
7918, 5, 8034
7918, 6, 7287
7918, 7, 8243
7919, 0, 4051
7919, 1, 905
7919, 2, 5134
7919, 3, 5603
7919, 4, 3842
7919, 5, 1051
7919, 6, 4254
7919, 7, 5969
7919, 8, 9976
7919, 9, 1003
7920, 0, 4474
7920, 1, 1434
7920, 2, 6312
7920, 3, 8548
7921, 0, 6754
7921, 1, 2577
7921, 2, 6802
7921, 3, 4089
7921, 4, 8608
7921, 5, 1868
7921, 6, 9410
7921, 7, 1569
7922, 0, 8463
7922, 1, 4854
7922, 2, 5205
7922, 3, 9930
7922, 4, 1887
7922, 5, 664
7922, 6, 6213
7922, 7, 2699
7923, 0, 2057
7923, 1, 7453
7923, 2, 7682
7923, 3, 3858
7923, 4, 2977
7924, 0, 2828
7924, 1, 3684
7924, 2, 3652
7924, 3, 2504
7925, 0, 6001
7925, 1, 4697
7925, 2, 5496
7925, 3, 5832
7925, 4, 1557
7925, 5, 3880
7925, 6, 5341
7925, 7, 5686
7925, 8, 3183
7925, 9, 2475
7925, 10, 898
7925, 11, 1832
7925, 12, 6416
7925, 13, 1345
7926, 0, 4711
7926, 1, 9171
7926, 2, 1173
7926, 3, 5993
7927, 0, 4155
7927, 1, 2983
7927, 2, 3212
7927, 3, 444
7927, 4, 5480
7927, 5, 541
7927, 6, 3980
7927, 7, 1708
7927, 8, 6580
7928, 0, 715
7928, 1, 71
7928, 2, 2014
7928, 3, 4981
7928, 4, 142
7928, 5, 4179
7928, 6, 4638
7928, 7, 6297
7929, 0, 367
7929, 1, 1055
7929, 2, 7111
7929, 3, 1545
7929, 4, 8393
7929, 5, 8624
7930, 0, 3066
7930, 1, 769
7930, 2, 2344
7930, 3, 4025
7931, 0, 4918
7931, 1, 4712
7931, 2, 6619
7931, 3, 5088
7932, 0, 3660
7932, 1, 134
7932, 2, 8484
7932, 3, 1260
7932, 4, 1848
7932, 5, 8219
7932, 6, 1302
7933, 0, 7345
7933, 1, 2446
7933, 2, 3475
7933, 3, 1105
7933, 4, 8800
7933, 5, 795
7934, 0, 889
7934, 1, 2719
7934, 2, 2585
7934, 3, 4116
7935, 0, 5798
7936, 0, 6801
7936, 1, 5637
7936, 2, 2984
7936, 3, 2067
7936, 4, 7690
7936, 5, 6982
7936, 6, 6711
7936, 7, 1057
7936, 8, 6787
7937, 0, 6552
7937, 1, 3326
7937, 2, 8554
7937, 3, 9562
7937, 4, 1092
7938, 0, 7328
7939, 0, 7117
7939, 1, 6167
7939, 2, 7053
7939, 3, 6493
7939, 4, 4892
7939, 5, 4710
7939, 6, 158
7940, 0, 9644
7940, 1, 4901
7940, 2, 3520
7940, 3, 7459
7940, 4, 4199
7941, 0, 2382
7942, 0, 1713
7942, 1, 2409
7942, 2, 1084
7942, 3, 2211
7943, 0, 6980
7943, 1, 7174
7944, 0, 4330
7944, 1, 4348
7944, 2, 7852
7944, 3, 3065
7945, 0, 9963
7945, 1, 6988
7945, 2, 1773
7945, 3, 2863
7945, 4, 5325
7945, 5, 8895
7945, 6, 1377
7945, 7, 4228
7945, 8, 2275
7945, 9, 4870
7945, 10, 8272
7946, 0, 1876
7946, 1, 8735
7946, 2, 3338
7947, 0, 9881
7947, 1, 9220
7947, 2, 4660
7947, 3, 2463
7947, 4, 6248
7947, 5, 4521
7947, 6, 1143
7948, 0, 3740
7948, 1, 4
7948, 2, 2254
7948, 3, 2752
7948, 4, 6393
7949, 0, 6645
7949, 1, 9779
7949, 2, 9657
7949, 3, 6325
7949, 4, 6944
7950, 0, 9469
7950, 1, 8426
7950, 2, 5469
7950, 3, 7912
7950, 4, 2400
7950, 5, 5487
7951, 0, 915
7951, 1, 7412
7951, 2, 7274
7951, 3, 4490
7952, 0, 7014
7952, 1, 2727
7952, 2, 6991
7952, 3, 305
7952, 4, 6041
7952, 5, 8042
7952, 6, 2931
7952, 7, 3675
7952, 8, 6359
7953, 0, 3276
7953, 1, 9772
7953, 2, 4877
7954, 0, 6248
7954, 1, 2479
7954, 2, 4753
7955, 0, 3358
7955, 1, 6395
7955, 2, 1773
7956, 0, 5254
7956, 1, 5459
7956, 2, 3528
7956, 3, 1732
7956, 4, 7872
7957, 0, 5742
7957, 1, 3006
7957, 2, 5037
7957, 3, 2532
7957, 4, 1171
7958, 0, 1127
7958, 1, 7323
7958, 2, 3738
7958, 3, 1096
7958, 4, 7102
7958, 5, 1891
7958, 6, 4909
7959, 0, 1095
7959, 1, 2963
7959, 2, 3508
7960, 0, 4805
7960, 1, 2913
7960, 2, 5009
7960, 3, 4141
7960, 4, 368
7960, 5, 9261
7960, 6, 6250
7960, 7, 3364
7961, 0, 1995
7961, 1, 1271
7961, 2, 3188
7961, 3, 5804
7962, 0, 2792
7962, 1, 1676
7962, 2, 8267
7962, 3, 2100
7962, 4, 2997
7962, 5, 9386
7962, 6, 901
7962, 7, 6536
7962, 8, 1289
7962, 9, 506
7962, 10, 2851
7962, 11, 8337
7963, 0, 9641
7963, 1, 2738
7963, 2, 980
7963, 3, 7766
7963, 4, 8192
7963, 5, 8846
7963, 6, 3432
7963, 7, 2647
7963, 8, 3641
7963, 9, 463
7964, 0, 4011
7964, 1, 1570
7964, 2, 3946
7964, 3, 1878
7964, 4, 3137
7964, 5, 743
7964, 6, 530
7965, 0, 6669
7965, 1, 7681
7965, 2, 674
7965, 3, 5398
7965, 4, 7349
7965, 5, 165
7965, 6, 4313
7965, 7, 7114
7965, 8, 1960
7965, 9, 5893
7965, 10, 463
7966, 0, 2036
7966, 1, 2418
7967, 0, 2961
7967, 1, 1860
7967, 2, 1521
7967, 3, 6263
7967, 4, 911
7967, 5, 5869
7967, 6, 6989
7968, 0, 9961
7968, 1, 724
7968, 2, 6339
7969, 0, 7357
7969, 1, 29
7969, 2, 4854
7969, 3, 7538
7970, 0, 9618
7970, 1, 8272
7970, 2, 4238
7970, 3, 8675
7970, 4, 6752
7970, 5, 3000
7970, 6, 8189
7970, 7, 1486
7970, 8, 8596
7971, 0, 557
7971, 1, 9106
7971, 2, 9522
7971, 3, 8863
7971, 4, 7226
7971, 5, 6421
7971, 6, 5648
7971, 7, 5688
7971, 8, 1658
7972, 0, 7015
7972, 1, 2179
7972, 2, 8248
7972, 3, 4997
7972, 4, 826
7972, 5, 8011
7972, 6, 7186
7972, 7, 3422
7972, 8, 7617
7973, 0, 3715
7973, 1, 1750
7973, 2, 1089
7973, 3, 495
7973, 4, 2756
7974, 0, 5832
7974, 1, 4953
7974, 2, 755
7974, 3, 9232
7974, 4, 3224
7974, 5, 2759
7974, 6, 3147
7974, 7, 3396
7975, 0, 7469
7975, 1, 2528
7975, 2, 2864
7975, 3, 6613
7975, 4, 7579
7975, 5, 2195
7976, 0, 450
7976, 1, 615
7977, 0, 3189
7977, 1, 9126
7977, 2, 9592
7977, 3, 8571
7977, 4, 3488
7977, 5, 5550
7977, 6, 4961
7977, 7, 7153
7978, 0, 7957
7978, 1, 6759
7979, 0, 5248
7980, 0, 7612
7980, 1, 4983
7980, 2, 2884
7980, 3, 1214
7981, 0, 3849
7981, 1, 833
7981, 2, 7249
7981, 3, 317
7981, 4, 321
7981, 5, 1214
7982, 0, 3404
7982, 1, 9089
7982, 2, 1645
7982, 3, 7253
7982, 4, 4496
7982, 5, 4287
7983, 0, 3178
7983, 1, 4364
7983, 2, 3692
7983, 3, 6989
7984, 0, 5974
7984, 1, 810
7984, 2, 2143
7984, 3, 4623
7984, 4, 4621
7985, 0, 6430
7985, 1, 1610
7985, 2, 1761
7985, 3, 3901
7985, 4, 175
7985, 5, 6734
7985, 6, 7579
7986, 0, 5577
7986, 1, 3750
7986, 2, 3229
7986, 3, 1760
7986, 4, 9175
7986, 5, 3816
7986, 6, 4238
7986, 7, 1289
7986, 8, 8993
7986, 9, 3424
7986, 10, 4736
7987, 0, 7862
7987, 1, 8490
7987, 2, 1231
7987, 3, 2942
7987, 4, 4804
7988, 0, 5347
7988, 1, 6974
7988, 2, 4885
7988, 3, 3170
7989, 0, 9343
7989, 1, 1415
7989, 2, 8118
7989, 3, 5217
7990, 0, 4982
7990, 1, 641
7990, 2, 9196
7990, 3, 2305
7991, 0, 3731
7991, 1, 5126
7991, 2, 5903
7991, 3, 1833
7992, 0, 4919
7992, 1, 5817
7992, 2, 5426
7993, 0, 4723
7993, 1, 3059
7993, 2, 9341
7993, 3, 7606
7993, 4, 8929
7993, 5, 1581
7993, 6, 8508
7993, 7, 8760
7993, 8, 6944
7994, 0, 6983
7994, 1, 3367
7994, 2, 8224
7994, 3, 8262
7994, 4, 1334
7994, 5, 2540
7995, 0, 490
7995, 1, 5840
7995, 2, 9256
7995, 3, 4628
7996, 0, 4364
7996, 1, 5600
7996, 2, 155
7996, 3, 4740
7997, 0, 3956
7997, 1, 9523
7997, 2, 3527
7997, 3, 7775
7997, 4, 6313
7997, 5, 5296
7998, 0, 9908
7998, 1, 1554
7998, 2, 965
7998, 3, 6851
7998, 4, 4397
7998, 5, 6960
7999, 0, 3297
7999, 1, 2783
7999, 2, 4012
7999, 3, 3820
8000, 0, 403
8000, 1, 1432
8000, 2, 4281
8000, 3, 1436
8001, 0, 2985
8001, 1, 870
8001, 2, 7830
8001, 3, 5083
8001, 4, 6737
8002, 0, 7596
8002, 1, 8975
8002, 2, 5035
8002, 3, 8476
8002, 4, 8955
8002, 5, 2054
8002, 6, 8127
8002, 7, 6738
8002, 8, 5398
8002, 9, 7891
8003, 0, 3372
8003, 1, 5921
8003, 2, 1113
8003, 3, 9198
8003, 4, 2302
8003, 5, 339
8004, 0, 5193
8004, 1, 5382
8004, 2, 4421
8005, 0, 3245
8006, 0, 9754
8006, 1, 8571
8006, 2, 4403
8006, 3, 2058
8006, 4, 6266
8006, 5, 9593
8006, 6, 1653
8007, 0, 5631
8007, 1, 720
8007, 2, 1982
8007, 3, 1627
8007, 4, 9989
8007, 5, 3592
8007, 6, 9392
8007, 7, 7262
8007, 8, 8962
8007, 9, 9426
8008, 0, 8521
8008, 1, 28
8008, 2, 6109
8008, 3, 2285
8008, 4, 437
8008, 5, 8067
8008, 6, 1893
8008, 7, 5254
8008, 8, 6166
8008, 9, 657
8009, 0, 6245
8009, 1, 5866
8009, 2, 1308
8009, 3, 5991
8010, 0, 7269
8010, 1, 2730
8010, 2, 1735
8010, 3, 706
8010, 4, 8082
8010, 5, 2850
8010, 6, 3799
8010, 7, 5624
8011, 0, 3788
8011, 1, 2119
8011, 2, 7972
8011, 3, 3365
8011, 4, 4751
8011, 5, 8
8011, 6, 9510
8011, 7, 2627
8011, 8, 1916
8011, 9, 1923
8012, 0, 4508
8012, 1, 2460
8012, 2, 1073
8012, 3, 1139
8012, 4, 4531
8012, 5, 2137
8013, 0, 2848
8014, 0, 1988
8014, 1, 7357
8014, 2, 7814
8014, 3, 2482
8014, 4, 3118
8014, 5, 9573
8015, 0, 9711
8015, 1, 8246
8015, 2, 6599
8015, 3, 2847
8015, 4, 3819
8015, 5, 6829
8015, 6, 4429
8016, 0, 2692
8016, 1, 2335
8016, 2, 6026
8016, 3, 9210
8016, 4, 6443
8016, 5, 6081
8016, 6, 8629
8016, 7, 7309
8017, 0, 3669
8017, 1, 1389
8017, 2, 2245
8017, 3, 3913
8017, 4, 3112
8017, 5, 1237
8017, 6, 3442
8017, 7, 9593
8018, 0, 6769
8018, 1, 4125
8018, 2, 111
8018, 3, 4646
8018, 4, 4481
8018, 5, 4349
8019, 0, 9853
8019, 1, 4740
8019, 2, 7660
8020, 0, 9081
8021, 0, 2045
8021, 1, 6673
8021, 2, 6268
8021, 3, 4678
8022, 0, 463
8022, 1, 7435
8022, 2, 8564
8022, 3, 5170
8022, 4, 793
8022, 5, 4994
8022, 6, 8108
8022, 7, 8865
8022, 8, 3083
8023, 0, 998
8023, 1, 1035
8023, 2, 4695
8023, 3, 9915
8023, 4, 7472
8023, 5, 886
8023, 6, 1143
8023, 7, 1408
8023, 8, 1881
8023, 9, 8394
8024, 0, 5445
8024, 1, 5755
8024, 2, 2622
8024, 3, 900
8024, 4, 9682
8024, 5, 7014
8025, 0, 6080
8025, 1, 9062
8025, 2, 21
8025, 3, 1700
8025, 4, 7557
8025, 5, 8324
8025, 6, 3809
8025, 7, 6587
8026, 0, 1773
8026, 1, 3411
8026, 2, 9814
8026, 3, 1774
8026, 4, 1992
8026, 5, 2922
8026, 6, 6730
8026, 7, 2914
8026, 8, 9977
8026, 9, 2173
8026, 10, 1116
8026, 11, 1094
8027, 0, 2930
8027, 1, 2809
8027, 2, 5413
8027, 3, 1156
8027, 4, 456
8027, 5, 4791
8027, 6, 1201
8028, 0, 9501
8028, 1, 9054
8028, 2, 362
8028, 3, 5209
8028, 4, 3735
8028, 5, 6743
8029, 0, 8702
8029, 1, 1541
8029, 2, 5576
8030, 0, 7713
8030, 1, 3100
8030, 2, 4144
8030, 3, 616
8030, 4, 4220
8030, 5, 2043
8031, 0, 6327
8032, 0, 581
8032, 1, 4578
8032, 2, 857
8033, 0, 2520
8033, 1, 3721
8033, 2, 6394
8034, 0, 5762
8034, 1, 1978
8034, 2, 6648
8035, 0, 3689
8035, 1, 3250
8035, 2, 8238
8035, 3, 9899
8036, 0, 2508
8036, 1, 4068
8036, 2, 8187
8036, 3, 4439
8036, 4, 6411
8036, 5, 3316
8037, 0, 1117
8037, 1, 7624
8037, 2, 5075
8037, 3, 5069
8037, 4, 8347
8038, 0, 1712
8038, 1, 9159
8038, 2, 7948
8039, 0, 1886
8039, 1, 9091
8039, 2, 9589
8039, 3, 1101
8039, 4, 9200
8039, 5, 8748
8039, 6, 9193
8039, 7, 2702
8039, 8, 2531
8040, 0, 8738
8040, 1, 228
8040, 2, 9478
8040, 3, 3194
8040, 4, 1881
8040, 5, 4342
8040, 6, 6736
8040, 7, 5496
8040, 8, 7145
8040, 9, 4981
8041, 0, 3827
8041, 1, 5131
8041, 2, 1921
8041, 3, 4963
8041, 4, 2414
8041, 5, 8500
8042, 0, 6159
8042, 1, 2142
8043, 0, 4063
8043, 1, 3214
8043, 2, 6026
8043, 3, 8837
8043, 4, 4328
8043, 5, 1635
8043, 6, 3448
8044, 0, 8495
8044, 1, 8295
8044, 2, 9085
8044, 3, 7023
8044, 4, 6601
8045, 0, 6930
8045, 1, 7173
8045, 2, 4975
8045, 3, 606
8045, 4, 6600
8045, 5, 1672
8046, 0, 2887
8046, 1, 325
8046, 2, 8250
8046, 3, 8867
8046, 4, 9539
8047, 0, 5002
8048, 0, 5260
8048, 1, 9226
8048, 2, 6585
8048, 3, 5211
8048, 4, 174
8048, 5, 4912
8048, 6, 3629
8049, 0, 2770
8049, 1, 3356
8049, 2, 572
8049, 3, 8124
8049, 4, 4163
8050, 0, 5235
8050, 1, 7889
8050, 2, 9164
8050, 3, 1085
8050, 4, 6042
8050, 5, 5572
8050, 6, 4943
8051, 0, 3963
8051, 1, 3969
8051, 2, 9530
8051, 3, 2698
8051, 4, 9484
8051, 5, 9223
8051, 6, 4725
8051, 7, 1089
8051, 8, 8660
8051, 9, 6377
8052, 0, 9797
8052, 1, 365
8052, 2, 9071
8052, 3, 9476
8052, 4, 5954
8053, 0, 2034
8053, 1, 977
8054, 0, 2464
8054, 1, 9091
8054, 2, 4011
8054, 3, 5310
8054, 4, 306
8054, 5, 3
8055, 0, 6742
8055, 1, 6217
8055, 2, 2033
8055, 3, 6699
8055, 4, 2037
8055, 5, 4049
8055, 6, 7617
8055, 7, 975
8055, 8, 2646
8055, 9, 7513
8056, 0, 8566
8056, 1, 3982
8056, 2, 3856
8056, 3, 3160
8056, 4, 662
8056, 5, 2201
8056, 6, 6419
8056, 7, 7094
8056, 8, 7918
8056, 9, 5993
8056, 10, 4134
8057, 0, 3998
8057, 1, 3436
8058, 0, 5131
8058, 1, 2546
8058, 2, 702
8058, 3, 1169
8058, 4, 5313
8058, 5, 2166
8058, 6, 4498
8058, 7, 2535
8059, 0, 250
8059, 1, 4845
8059, 2, 5573
8059, 3, 3497
8059, 4, 6396
8059, 5, 2535
8059, 6, 3259
8059, 7, 1000
8059, 8, 5205
8059, 9, 6989
8059, 10, 7695
8059, 11, 8486
8060, 0, 5459
8060, 1, 7078
8060, 2, 5417
8060, 3, 5049
8060, 4, 7480
8061, 0, 8552
8062, 0, 1569
8062, 1, 5151
8062, 2, 2310
8062, 3, 2364
8063, 0, 3188
8063, 1, 797
8063, 2, 4521
8063, 3, 8608
8063, 4, 7480
8064, 0, 7547
8064, 1, 7593
8064, 2, 3729
8064, 3, 8340
8064, 4, 4866
8064, 5, 4024
8064, 6, 9375
8064, 7, 6763
8064, 8, 5842
8064, 9, 3560
8064, 10, 3857
8064, 11, 1711
8064, 12, 8557
8065, 0, 6384
8065, 1, 4334
8065, 2, 7280
8065, 3, 472
8065, 4, 1732
8065, 5, 2969
